,Título,Género,Enlace,Tiene Letra,Tiene Partitura,Tiene Video,Tiene Audio,Downloaded
3490,Milonga para Borges,Milonga,https://www.todotango.com/musica/tema/4029/Milonga-para-Borges/,True,False,False,False,True
3491,Milonga para César,Milonga,https://www.todotango.com/musica/tema/3196/Milonga-para-Cesar/,True,False,False,False,True
3492,Milonga para El Flaco Dany,Milonga,https://www.todotango.com/musica/tema/9078/Milonga-para-El-Flaco-Dany/,True,False,False,False,True
3493,Milonga para Fiore,Milonga,https://www.todotango.com/musica/tema/5813/Milonga-para-Fiore/,True,True,False,False,True
3494,Milonga para Gardel,Milonga,https://www.todotango.com/musica/tema/875/Milonga-para-Gardel/,True,False,False,False,True
3495,Milonga para mi padre,Milonga,https://www.todotango.com/musica/tema/8666/Milonga-para-mi-padre/,True,False,False,False,True
3496,Milonga para mi viola,Milonga,https://www.todotango.com/musica/tema/5908/Milonga-para-mi-viola/,True,False,False,False,True
3497,Milonga para Pablo,Milonga,https://www.todotango.com/musica/tema/7206/Milonga-para-Pablo/,True,False,False,False,
3498,Milonga para Pepe Avellaneda,Milonga,https://www.todotango.com/musica/tema/7451/Milonga-para-Pepe-Avellaneda/,True,False,False,False,True
3499,Milonga para un otoño,Milonga,https://www.todotango.com/musica/tema/6037/Milonga-para-un-otono/,True,False,False,False,True
3500,Milonga para un varón,Milonga,https://www.todotango.com/musica/tema/5298/Milonga-para-un-varon/,True,False,False,False,True
