,Título,Género,Enlace,Tiene Letra,Tiene Partitura,Tiene Video,Tiene Audio,Downloaded
2993,"Llorarás, llorarás",Vals,https://www.todotango.com/musica/tema/2824/Lloraras-lloraras/,True,False,False,True,True
3000,Lluvia,Vals,https://www.todotango.com/musica/tema/248/Lluvia/,True,False,False,False,True
3006,Lo que ambicioné,Vals,https://www.todotango.com/musica/tema/6554/Lo-que-ambicione/,True,False,False,False,True
3009,Lo que le canto a mi novia,Vals,https://www.todotango.com/musica/tema/2843/Lo-que-le-canto-a-mi-novia/,True,True,False,False,True
3018,Lo que vieron mis ojos,Vals,https://www.todotango.com/musica/tema/3437/Lo-que-vieron-mis-ojos/,True,False,False,False,True
3024,Loca de amor (La loca de amor),Vals,https://www.todotango.com/musica/tema/1748/Loca-de-amor-La-loca-de-amor/,True,True,False,True,True
3035,Los arrieros,Vals,https://www.todotango.com/musica/tema/2955/Los-arrieros/,True,True,False,False,True
3040,Los cien barrios porteños,Vals,https://www.todotango.com/musica/tema/2374/Los-cien-barrios-portenos/,True,False,False,True,True
3048,Los ejecutivos,Vals,https://www.todotango.com/musica/tema/4846/Los-ejecutivos/,True,False,False,False,True
3051,Los héroes del día,Vals,https://www.todotango.com/musica/tema/4466/Los-heroes-del-dia/,True,True,False,False,True
3086,Luna de arrabal,Vals,https://www.todotango.com/musica/tema/1127/Luna-de-arrabal/,True,True,False,True,True
3105,Madrigal de ausencias,Vals,https://www.todotango.com/musica/tema/6239/Madrigal-de-ausencias/,True,False,False,True,True
3116,Mal de ausencia [b],Vals,https://www.todotango.com/musica/tema/10083/Mal-de-ausencia-[b]/,True,True,False,False,True
3126,Mala suerte [c],Vals,https://www.todotango.com/musica/tema/2120/Mala-suerte-[c]/,True,False,False,True,True
3127,Mala yerba [b],Vals,https://www.todotango.com/musica/tema/912/Mala-yerba-[b]/,True,False,False,False,True
3149,Mamá este vals es para vos,Vals,https://www.todotango.com/musica/tema/3622/Mama-este-vals-es-para-vos/,True,False,False,False,True
3183,Manos adoradas,Vals,https://www.todotango.com/musica/tema/866/Manos-adoradas/,True,False,False,True,True
3199,Marga (Un pensamiento),Vals,https://www.todotango.com/musica/tema/3482/Marga-Un-pensamiento/,True,True,False,False,True
3210,María Luisa,Vals,https://www.todotango.com/musica/tema/7516/Maria-Luisa/,True,True,False,False,True
3213,María Remedios,Vals,https://www.todotango.com/musica/tema/3529/Maria-Remedios/,True,False,False,False,True
3231,Marisabel,Vals,https://www.todotango.com/musica/tema/5326/Marisabel/,True,False,False,False,True
3238,Más allá [b],Vals,https://www.todotango.com/musica/tema/280/Mas-alla-[b]/,True,False,False,False,True
3245,Mascotita de marfil,Vals,https://www.todotango.com/musica/tema/1872/Mascotita-de-marfil/,True,False,False,False,True
3259,Me besó y se fue,Vals,https://www.todotango.com/musica/tema/1750/Me-beso-y-se-fue/,True,True,False,True,True
3305,Melodías,Vals,https://www.todotango.com/musica/tema/8451/Melodias/,True,False,False,False,True
3306,Memoria de un patio,Vals,https://www.todotango.com/musica/tema/2366/Memoria-de-un-patio/,True,True,False,False,True
3314,Mensajera,Vals,https://www.todotango.com/musica/tema/2148/Mensajera/,True,False,False,False,True
3321,Mentira [c],Vals,https://www.todotango.com/musica/tema/7075/Mentira-[c]/,True,False,False,False,True
3332,Mesas de los bares,Vals,https://www.todotango.com/musica/tema/6207/Mesas-de-los-bares/,True,False,False,False,True
3338,Mi Alicia,Vals,https://www.todotango.com/musica/tema/6022/Mi-Alicia/,True,False,False,False,True
3339,Mi ambición,Vals,https://www.todotango.com/musica/tema/3673/Mi-ambicion/,True,False,False,False,True
3343,Mi azucena,Vals,https://www.todotango.com/musica/tema/8030/Mi-azucena/,True,False,False,False,True
3355,Mi cariñito,Vals,https://www.todotango.com/musica/tema/2219/Mi-carinito/,True,False,False,False,True
3361,Mi colegiala,Vals,https://www.todotango.com/musica/tema/3797/Mi-colegiala/,True,False,False,False,True
3385,Mi otoño y vos,Vals,https://www.todotango.com/musica/tema/7392/Mi-otono-y-vos/,True,False,False,False,True
3390,Mi pobre novia,Vals,https://www.todotango.com/musica/tema/4020/Mi-pobre-novia/,True,False,False,False,True
3415,Mi vida [b],Vals,https://www.todotango.com/musica/tema/6126/Mi-vida-[b]/,True,False,False,False,True
3440,Milagrera del asombro,Vals,https://www.todotango.com/musica/tema/5902/Milagrera-del-asombro/,True,False,False,False,True
3557,Moneda de amor,Vals,https://www.todotango.com/musica/tema/6044/Moneda-de-amor/,True,False,False,False,True
3575,Motivo de vals,Vals,https://www.todotango.com/musica/tema/3284/Motivo-de-vals/,True,False,False,True,True
3586,Muchachita porteña,Vals,https://www.todotango.com/musica/tema/2624/Muchachita-portena/,True,False,False,False,True
3607,Muñeca de quince años,Vals,https://www.todotango.com/musica/tema/1881/Muneca-de-quince-anos/,True,False,False,True,True
3628,Musiqueros,Vals,https://www.todotango.com/musica/tema/3489/Musiqueros/,True,False,False,False,True
3639,Nada más que para amar,Vals,https://www.todotango.com/musica/tema/9005/Nada-mas-que-para-amar/,True,True,False,False,True
3649,Navidad [b],Vals,https://www.todotango.com/musica/tema/1558/Navidad-[b]/,True,False,False,False,True
3658,Nelly [b],Vals,https://www.todotango.com/musica/tema/1991/Nelly-[b]/,True,True,False,True,True
3671,Nido de amor [b],Vals,https://www.todotango.com/musica/tema/6498/Nido-de-amor-[b]/,True,False,False,False,True
3682,No comprendes,Vals,https://www.todotango.com/musica/tema/6743/No-comprendes/,True,False,False,False,True
3685,No digas,Vals,https://www.todotango.com/musica/tema/4647/No-digas/,True,False,False,False,True
3710,No llores más [b],Vals,https://www.todotango.com/musica/tema/4873/No-llores-mas-[b]/,True,False,False,False,True
3738,No quisiste mentir,Vals,https://www.todotango.com/musica/tema/8447/No-quisiste-mentir/,True,False,False,False,True
3764,No vuelvas María,Vals,https://www.todotango.com/musica/tema/2643/No-vuelvas-Maria/,True,False,False,False,True
3773,Noche de mayo,Vals,https://www.todotango.com/musica/tema/3481/Noche-de-mayo/,True,True,False,False,True
3775,Noche de plata,Vals,https://www.todotango.com/musica/tema/2971/Noche-de-plata/,True,False,False,False,True
3784,Noches blancas,Vals,https://www.todotango.com/musica/tema/3008/Noches-blancas/,True,False,False,False,True
3785,Noches correntinas,Vals,https://www.todotango.com/musica/tema/6040/Noches-correntinas/,True,False,False,False,True
3786,Noches de Atenas,Vals,https://www.todotango.com/musica/tema/1047/Noches-de-Atenas/,True,True,False,True,True
3809,Novia,Vals,https://www.todotango.com/musica/tema/7226/Novia/,True,False,False,False,True
3814,Nube gris,Vals,https://www.todotango.com/musica/tema/3776/Nube-gris/,True,False,False,False,True
3817,Nubes que pasan,Vals,https://www.todotango.com/musica/tema/7379/Nubes-que-pasan/,True,True,False,False,True
3842,Nunca volverás,Vals,https://www.todotango.com/musica/tema/7207/Nunca-volveras/,True,False,False,False,True
3844,Oasis,Vals,https://www.todotango.com/musica/tema/2860/Oasis/,True,False,False,False,True
3855,"Oh, madre del alma",Vals,https://www.todotango.com/musica/tema/6662/Oh-madre-del-alma/,True,True,False,False,True
3867,Ojos que lloran,Vals,https://www.todotango.com/musica/tema/7191/Ojos-que-lloran/,True,True,False,False,True
3868,Olga,Vals,https://www.todotango.com/musica/tema/3360/Olga/,True,True,False,False,True
3869,Olga [Caruso],Vals,https://www.todotango.com/musica/tema/6598/Olga-[Caruso]/,True,True,False,False,True
3874,Olvidarte será mejor,Vals,https://www.todotango.com/musica/tema/10124/Olvidarte-sera-mejor/,True,False,False,False,True
3875,Olvidé tu querer,Vals,https://www.todotango.com/musica/tema/8016/Olvide-tu-querer/,True,False,False,False,True
3887,Orillas del Plata,Vals,https://www.todotango.com/musica/tema/3641/Orillas-del-Plata/,True,True,False,True,True
3937,Paisaje [b],Vals,https://www.todotango.com/musica/tema/561/Paisaje-[b]/,True,False,False,True,True
3940,Paisajito,Vals,https://www.todotango.com/musica/tema/9547/Paisajito/,True,False,False,False,True
3944,Pajarito errante,Vals,https://www.todotango.com/musica/tema/6425/Pajarito-errante/,True,True,False,False,True
3945,Pajarito viajero,Vals,https://www.todotango.com/musica/tema/3769/Pajarito-viajero/,True,False,False,False,True
3961,Paloma [b],Vals,https://www.todotango.com/musica/tema/3905/Paloma-[b]/,True,True,False,False,True
3965,Palomita blanca,Vals,https://www.todotango.com/musica/tema/117/Palomita-blanca/,True,True,True,True,True
3978,Pañuelito federal,Vals,https://www.todotango.com/musica/tema/6596/Panuelito-federal/,True,True,False,False,True
4000,Para ti madre,Vals,https://www.todotango.com/musica/tema/3066/Para-ti-madre/,True,False,False,True,True
4011,Parece mentira [c],Vals,https://www.todotango.com/musica/tema/4098/Parece-mentira-[c]/,True,False,False,False,True
4018,Parque Patricios,Vals,https://www.todotango.com/musica/tema/6106/Parque-Patricios/,True,False,False,False,True
4025,Pasan las horas,Vals,https://www.todotango.com/musica/tema/4514/Pasan-las-horas/,True,False,False,False,True
4031,Pasó por mi lado,Vals,https://www.todotango.com/musica/tema/7402/Paso-por-mi-lado/,True,True,False,False,True
4052,Pedacito de cielo,Vals,https://www.todotango.com/musica/tema/142/Pedacito-de-cielo/,True,True,True,True,True
4068,Pequeña,Vals,https://www.todotango.com/musica/tema/143/Pequena/,True,True,True,True,True
4078,Perdoname,Vals,https://www.todotango.com/musica/tema/6482/Perdoname/,True,True,False,False,True
4082,Perfumada flor,Vals,https://www.todotango.com/musica/tema/4118/Perfumada-flor/,True,False,False,False,True
4085,Perfumes del recuerdo,Vals,https://www.todotango.com/musica/tema/7398/Perfumes-del-recuerdo/,True,True,False,False,True
4088,Pero está lindo el barrio,Vals,https://www.todotango.com/musica/tema/5552/Pero-esta-lindo-el-barrio/,True,False,False,False,True
4130,Placitas añoradas,Vals,https://www.todotango.com/musica/tema/6000/Placitas-anoradas/,True,False,False,False,True
4149,Pobre flor (Primera ilusión),Vals,https://www.todotango.com/musica/tema/4616/Pobre-flor-Primera-ilusion/,True,True,False,False,True
4154,Pobre mi madre querida,Vals,https://www.todotango.com/musica/tema/1875/Pobre-mi-madre-querida/,True,False,False,True,True
4169,Poder regresar,Vals,https://www.todotango.com/musica/tema/6887/Poder-regresar/,True,False,False,False,True
4220,Por no llorar [b],Vals,https://www.todotango.com/musica/tema/5738/Por-no-llorar-[b]/,True,True,False,False,True
4222,Por otra navidad,Vals,https://www.todotango.com/musica/tema/6023/Por-otra-navidad/,True,False,False,False,True
4254,Por una mujer,Vals,https://www.todotango.com/musica/tema/4121/Por-una-mujer/,True,False,False,False,True
4296,Presagio [b],Vals,https://www.todotango.com/musica/tema/7975/Presagio-[b]/,True,False,False,False,True
4306,Primer amor [b],Vals,https://www.todotango.com/musica/tema/6091/Primer-amor-[b]/,True,False,False,False,True
4361,Qué linda es la vida,Vals,https://www.todotango.com/musica/tema/4503/Que-linda-es-la-vida/,True,False,False,False,True
4371,Que nadie sepa mi sufrir,Vals,https://www.todotango.com/musica/tema/935/Que-nadie-sepa-mi-sufrir/,True,False,False,True,True
4381,Que seas muy feliz,Vals,https://www.todotango.com/musica/tema/3637/Que-seas-muy-feliz/,True,False,False,False,True
4400,Quejas [b],Vals,https://www.todotango.com/musica/tema/1866/Quejas-[b]/,True,False,False,False,True
4402,Quejas del alma [b],Vals,https://www.todotango.com/musica/tema/4273/Quejas-del-alma-[b]/,True,True,False,True,True
4406,Querida,Vals,https://www.todotango.com/musica/tema/10218/Querida/,True,False,False,False,True
4407,Querida mujer,Vals,https://www.todotango.com/musica/tema/7440/Querida-mujer/,True,False,False,False,True
4417,Quién será,Vals,https://www.todotango.com/musica/tema/3278/Quien-sera/,True,False,False,True,True
4435,Quisiera amarte menos,Vals,https://www.todotango.com/musica/tema/469/Quisiera-amarte-menos/,True,False,False,True,True
4440,Ramas negras,Vals,https://www.todotango.com/musica/tema/8724/Ramas-negras/,True,False,False,False,True
4443,Ramona [Cadícamo],Vals,https://www.todotango.com/musica/tema/3910/Ramona-[Cadicamo]/,True,True,False,False,True
4444,Ramona [Sánchez],Vals,https://www.todotango.com/musica/tema/6171/Ramona-[Sanchez]/,True,False,False,False,True
4465,Recordando mi barrio,Vals,https://www.todotango.com/musica/tema/4280/Recordando-mi-barrio/,True,False,False,False,True
4471,Recuerdos,Vals,https://www.todotango.com/musica/tema/1995/Recuerdos/,True,False,False,False,True
4480,Refugio del sur,Vals,https://www.todotango.com/musica/tema/6593/Refugio-del-sur/,True,False,False,False,True
4483,Regreso en serenata,Vals,https://www.todotango.com/musica/tema/6470/Regreso-en-serenata/,True,False,False,False,True
4523,Romance de barrio,Vals,https://www.todotango.com/musica/tema/373/Romance-de-barrio/,True,True,False,True,True
4526,Romántica,Vals,https://www.todotango.com/musica/tema/564/Romantica/,True,True,False,False,True
4530,Ronda de ensueño,Vals,https://www.todotango.com/musica/tema/4617/Ronda-de-ensueno/,True,False,False,False,True
4538,Rosa de otoño (Rosas de otoño),Vals,https://www.todotango.com/musica/tema/671/Rosa-de-otono-Rosas-de-otono/,True,False,True,True,True
4539,Rosa de pasión,Vals,https://www.todotango.com/musica/tema/7607/Rosa-de-pasion/,True,True,False,False,True
4546,Rosal de amor,Vals,https://www.todotango.com/musica/tema/5281/Rosal-de-amor/,True,False,False,False,True
4548,Rosamel [a],Vals,https://www.todotango.com/musica/tema/3359/Rosamel-[a]/,True,True,False,False,True
4549,Rosamel [b],Vals,https://www.todotango.com/musica/tema/7009/Rosamel-[b]/,True,False,False,False,True
4553,Rosas de abril,Vals,https://www.todotango.com/musica/tema/453/Rosas-de-abril/,True,True,False,True,True
4554,Rosas de amor,Vals,https://www.todotango.com/musica/tema/6555/Rosas-de-amor/,True,True,False,False,True
4556,Rosedal de mi barrio,Vals,https://www.todotango.com/musica/tema/4802/Rosedal-de-mi-barrio/,True,True,False,False,True
4559,Rosita,Vals,https://www.todotango.com/musica/tema/5446/Rosita/,True,False,False,False,True
4572,Rumor de terciopelo,Vals,https://www.todotango.com/musica/tema/7272/Rumor-de-terciopelo/,True,False,False,False,True
4592,Salud dinero y amor,Vals,https://www.todotango.com/musica/tema/1801/Salud-dinero-y-amor/,True,False,False,False,True
4595,Salute Victoria,Vals,https://www.todotango.com/musica/tema/4397/Salute-Victoria/,True,True,False,False,True
4623,Se fue,Vals,https://www.todotango.com/musica/tema/3406/Se-fue/,True,True,False,False,True
4656,Secreto de amor,Vals,https://www.todotango.com/musica/tema/7485/Secreto-de-amor/,True,True,True,False,True
4672,Señora Buenos Aires,Vals,https://www.todotango.com/musica/tema/6471/Senora-Buenos-Aires/,True,False,False,False,True
4673,Señora de mi amor,Vals,https://www.todotango.com/musica/tema/3608/Senora-de-mi-amor/,True,False,False,False,True
4676,Señora princesa,Vals,https://www.todotango.com/musica/tema/3783/Senora-princesa/,True,False,False,True,True
4679,Señorita María,Vals,https://www.todotango.com/musica/tema/2012/Senorita-Maria/,True,False,False,False,True
4693,Serenata a mi madre,Vals,https://www.todotango.com/musica/tema/7831/Serenata-a-mi-madre/,True,False,False,False,True
4694,Serenata campera,Vals,https://www.todotango.com/musica/tema/2487/Serenata-campera/,True,False,False,False,True
4695,Serenata gaucha,Vals,https://www.todotango.com/musica/tema/2833/Serenata-gaucha/,True,False,False,False,True
4718,Si pudiera besarte,Vals,https://www.todotango.com/musica/tema/4495/Si-pudiera-besarte/,True,False,False,False,True
4726,Si vos no me querés,Vals,https://www.todotango.com/musica/tema/5102/Si-vos-no-me-queres/,True,False,False,False,True
4728,Siempre contigo,Vals,https://www.todotango.com/musica/tema/4474/Siempre-contigo/,True,False,False,False,True
4737,Siempre te recuerdo,Vals,https://www.todotango.com/musica/tema/6591/Siempre-te-recuerdo/,True,False,False,False,True
4739,Siempre tú en mi corazón,Vals,https://www.todotango.com/musica/tema/2062/Siempre-tu-en-mi-corazon/,True,False,False,False,True
4765,Sin esperanza,Vals,https://www.todotango.com/musica/tema/3459/Sin-esperanza/,True,True,False,False,True
4766,Sin esperar respuesta,Vals,https://www.todotango.com/musica/tema/9540/Sin-esperar-respuesta/,True,False,False,False,True
4809,Sólo pude amarte,Vals,https://www.todotango.com/musica/tema/8377/Solo-pude-amarte/,True,False,False,False,True
4824,Sombras del ayer,Vals,https://www.todotango.com/musica/tema/7925/Sombras-del-ayer/,True,True,False,False,True
4840,Soñar y nada más,Vals,https://www.todotango.com/musica/tema/1234/Sonar-y-nada-mas/,True,False,False,False,True
4843,Sonata,Vals,https://www.todotango.com/musica/tema/3495/Sonata/,True,False,False,False,True
4885,Soy tu cantor,Vals,https://www.todotango.com/musica/tema/9169/Soy-tu-cantor/,True,False,False,False,True
4900,Sueño de juventud,Vals,https://www.todotango.com/musica/tema/349/Sueno-de-juventud/,True,True,True,True,True
4901,Sueño de morocha en conventillo,Vals,https://www.todotango.com/musica/tema/3026/Sueno-de-morocha-en-conventillo/,True,False,False,False,True
4908,Suerte negra,Vals,https://www.todotango.com/musica/tema/805/Suerte-negra/,True,False,False,False,True
4925,Tal vez habrá otro Dios,Vals,https://www.todotango.com/musica/tema/6053/Tal-vez-habra-otro-Dios/,True,False,False,False,True
4935,Tan solo tú [b],Vals,https://www.todotango.com/musica/tema/7469/Tan-solo-tu-[b]/,True,False,False,False,True
5004,Tarde azul,Vals,https://www.todotango.com/musica/tema/6132/Tarde-azul/,True,False,False,False,True
5012,Te acordás?,Vals,https://www.todotango.com/musica/tema/6107/Te-acordas/,True,False,False,False,True
5047,Temblando,Vals,https://www.todotango.com/musica/tema/2408/Temblando/,True,False,False,True,True
5054,Tengo mil novias,Vals,https://www.todotango.com/musica/tema/2348/Tengo-mil-novias/,True,False,False,False,True
5059,Terminemos de una vez,Vals,https://www.todotango.com/musica/tema/6198/Terminemos-de-una-vez/,True,False,False,False,True
5060,Ternura,Vals,https://www.todotango.com/musica/tema/7464/Ternura/,True,False,False,False,True
5062,Tessa,Vals,https://www.todotango.com/musica/tema/2036/Tessa/,True,False,False,False,True
5113,Todo el fuego que viví,Vals,https://www.todotango.com/musica/tema/4168/Todo-el-fuego-que-vivi/,True,False,False,False,True
5114,Todo el gris me recuerda quien soy,Vals,https://www.todotango.com/musica/tema/10114/Todo-el-gris-me-recuerda-quien-soy/,True,False,False,False,True
5188,Trovador mazorquero,Vals,https://www.todotango.com/musica/tema/4271/Trovador-mazorquero/,True,False,False,True,True
5192,Tu amor en la casa,Vals,https://www.todotango.com/musica/tema/6523/Tu-amor-en-la-casa/,True,False,False,False,True
5198,Tu ausencia se llama olvido,Vals,https://www.todotango.com/musica/tema/4350/Tu-ausencia-se-llama-olvido/,True,False,False,False,True
5201,Tu casa ya no está,Vals,https://www.todotango.com/musica/tema/969/Tu-casa-ya-no-esta/,True,False,False,False,True
5206,Tu diagnóstico,Vals,https://www.todotango.com/musica/tema/692/Tu-diagnostico/,True,True,False,False,True
5208,Tu estrella azul,Vals,https://www.todotango.com/musica/tema/9590/Tu-estrella-azul/,True,False,False,False,True
5216,Tu olvido,Vals,https://www.todotango.com/musica/tema/5371/Tu-olvido/,True,True,False,True,True
5217,Tu pálida voz,Vals,https://www.todotango.com/musica/tema/370/Tu-palida-voz/,True,True,True,True,True
5228,Tu sombra,Vals,https://www.todotango.com/musica/tema/949/Tu-sombra/,True,False,False,False,True
5229,Tu vals,Vals,https://www.todotango.com/musica/tema/9262/Tu-vals/,True,False,False,False,True
5230,Tu vieja ventana,Vals,https://www.todotango.com/musica/tema/3341/Tu-vieja-ventana/,True,True,False,True,True
5232,Tú y yo,Vals,https://www.todotango.com/musica/tema/1974/Tu-y-yo/,True,False,False,False,True
5238,Tus engaños,Vals,https://www.todotango.com/musica/tema/4031/Tus-enganos/,True,True,False,False,True
5265,Un cielo de serenata,Vals,https://www.todotango.com/musica/tema/5311/Un-cielo-de-serenata/,True,False,False,True,True
5266,Un cielo para los dos,Vals,https://www.todotango.com/musica/tema/3560/Un-cielo-para-los-dos/,True,False,False,False,True
5267,Un cielo y un jazmín,Vals,https://www.todotango.com/musica/tema/6768/Un-cielo-y-un-jazmin/,True,False,False,False,True
5279,Un jardín de ilusión,Vals,https://www.todotango.com/musica/tema/2759/Un-jardin-de-ilusion/,True,True,False,True,True
5285,Un momento,Vals,https://www.todotango.com/musica/tema/4427/Un-momento/,True,False,True,False,True
5288,Un placer,Vals,https://www.todotango.com/musica/tema/2397/Un-placer/,True,True,True,True,True
5298,Un simple vals,Vals,https://www.todotango.com/musica/tema/5774/Un-simple-vals/,True,True,False,False,True
5314,Un vals para mamá,Vals,https://www.todotango.com/musica/tema/2195/Un-vals-para-mama/,True,False,False,False,True
5315,Un valsecito para Nidia,Vals,https://www.todotango.com/musica/tema/9110/Un-valsecito-para-Nidia/,True,False,False,False,True
5334,Una lágrima [b],Vals,https://www.todotango.com/musica/tema/5925/Una-lagrima-[b]/,True,True,False,False,True
5339,Una noche de amor,Vals,https://www.todotango.com/musica/tema/5724/Una-noche-de-amor/,True,True,False,False,True
5351,Una vez en la vida,Vals,https://www.todotango.com/musica/tema/4099/Una-vez-en-la-vida/,True,False,False,False,True
5357,Unidos en la muerte,Vals,https://www.todotango.com/musica/tema/1980/Unidos-en-la-muerte/,True,False,False,True,True
5360,Uruguaya,Vals,https://www.todotango.com/musica/tema/5489/Uruguaya/,True,False,False,False,True
5365,Vals de la lluvia,Vals,https://www.todotango.com/musica/tema/7062/Vals-de-la-lluvia/,True,False,False,False,True
5366,Vals de la penita,Vals,https://www.todotango.com/musica/tema/9325/Vals-de-la-penita/,True,False,False,False,True
5367,Vals del 18,Vals,https://www.todotango.com/musica/tema/3462/Vals-del-18/,True,False,False,False,True
5368,Vals municipal,Vals,https://www.todotango.com/musica/tema/6262/Vals-municipal/,True,False,False,False,True
5369,Vals para una abuela,Vals,https://www.todotango.com/musica/tema/4048/Vals-para-una-abuela/,True,False,False,False,True
5370,Valsecito amigo,Vals,https://www.todotango.com/musica/tema/860/Valsecito-amigo/,True,True,False,False,True
5371,Valsecito criollo,Vals,https://www.todotango.com/musica/tema/999/Valsecito-criollo/,True,False,False,False,True
5372,Valsecito de antes,Vals,https://www.todotango.com/musica/tema/573/Valsecito-de-antes/,True,False,False,False,True
5373,Valsecito mío,Vals,https://www.todotango.com/musica/tema/7818/Valsecito-mio/,True,False,False,False,True
5374,Valsecito perdido,Vals,https://www.todotango.com/musica/tema/7059/Valsecito-perdido/,True,False,False,False,True
5388,Vana ilusión,Vals,https://www.todotango.com/musica/tema/9761/Vana-ilusion/,True,True,False,False,True
5420,Verdulería,Vals,https://www.todotango.com/musica/tema/4173/Verduleria/,True,False,False,False,True
5446,Vieja parra,Vals,https://www.todotango.com/musica/tema/6525/Vieja-parra/,True,False,False,False,True
5472,Viejo patio [b],Vals,https://www.todotango.com/musica/tema/7363/Viejo-patio-[b]/,True,False,False,False,True
5476,Viejo sillón,Vals,https://www.todotango.com/musica/tema/3479/Viejo-sillon/,True,False,False,True,True
5492,Villa Devoto,Vals,https://www.todotango.com/musica/tema/8400/Villa-Devoto/,True,False,False,False,True
5495,Violetas,Vals,https://www.todotango.com/musica/tema/1292/Violetas/,True,True,False,True,True
5500,Virgen de la Balvanera,Vals,https://www.todotango.com/musica/tema/9160/Virgen-de-la-Balvanera/,True,True,False,False,True
5516,Viviré con tu recuerdo,Vals,https://www.todotango.com/musica/tema/2757/Vivire-con-tu-recuerdo/,True,False,False,True,True
5531,Volver con sol,Vals,https://www.todotango.com/musica/tema/6369/Volver-con-sol/,True,False,False,False,True
5537,Volvió la princesita,Vals,https://www.todotango.com/musica/tema/2680/Volvio-la-princesita/,True,True,False,False,True
5557,Vuela torcaza vuela,Vals,https://www.todotango.com/musica/tema/8072/Vuela-torcaza-vuela/,True,False,False,False,True
5560,Vuelve la serenata,Vals,https://www.todotango.com/musica/tema/2646/Vuelve-la-serenata/,True,True,False,True,True
5578,Y aún te amo más,Vals,https://www.todotango.com/musica/tema/8136/Y-aun-te-amo-mas/,True,True,False,False,True
5589,Y el viejo no está,Vals,https://www.todotango.com/musica/tema/4067/Y-el-viejo-no-esta/,True,False,False,False,True
5597,Y llegó el amor,Vals,https://www.todotango.com/musica/tema/6506/Y-llego-el-amor/,True,True,False,False,True
5645,Ya no te acuerdas de mí,Vals,https://www.todotango.com/musica/tema/6521/Ya-no-te-acuerdas-de-mi/,True,True,False,False,True
5647,Ya no volverán,Vals,https://www.todotango.com/musica/tema/7648/Ya-no-volveran/,True,True,False,False,True
5672,Yo lo mismo te perdono,Vals,https://www.todotango.com/musica/tema/10224/Yo-lo-mismo-te-perdono/,True,False,False,False,True
5686,Yo no sé qué me han hecho tus ojos,Vals,https://www.todotango.com/musica/tema/817/Yo-no-se-que-me-han-hecho-tus-ojos/,True,True,True,True,True
5691,Yo quiero que tú sepas,Vals,https://www.todotango.com/musica/tema/7679/Yo-quiero-que-tu-sepas/,True,True,False,False,True
5714,Yo tan sólo veinte años tenía,Vals,https://www.todotango.com/musica/tema/1054/Yo-tan-solo-veinte-anos-tenia/,True,False,False,True,True
5723,Yo tengo una novia,Vals,https://www.todotango.com/musica/tema/754/Yo-tengo-una-novia/,True,True,False,False,True
5730,Zaguanes de barrio,Vals,https://www.todotango.com/musica/tema/6963/Zaguanes-de-barrio/,True,False,False,False,True
