,Título,Género,Enlace,Tiene Letra,Tiene Partitura,Tiene Video,Tiene Audio,Downloaded
390,Aprovechá la bolada (Fumá Caranchos,Tango,https://www.todotango.com/musica/tema/6245/Aprovecha-la-bolada-Fuma-Caranchos/,True,True,False,False,True
391,Apuntando al corazón,Tango,https://www.todotango.com/musica/tema/9896/Apuntando-al-corazon/,True,False,False,False,True
394,Aquel cantor de mi pueblo,Tango,https://www.todotango.com/musica/tema/1153/Aquel-cantor-de-mi-pueblo/,True,False,False,False,True
395,Aquel cielo,Tango,https://www.todotango.com/musica/tema/3486/Aquel-cielo/,True,False,False,False,True
396,Aquel cine de barrio,Tango,https://www.todotango.com/musica/tema/7026/Aquel-cine-de-barrio/,True,False,False,False,True
398,Aquel cuartito de la pensión,Tango,https://www.todotango.com/musica/tema/1864/Aquel-cuartito-de-la-pension/,True,False,False,False,True
399,Aquel muchacho triste,Tango,https://www.todotango.com/musica/tema/1696/Aquel-muchacho-triste/,True,False,False,True,False
400,Aquel nocturno,Tango,https://www.todotango.com/musica/tema/3987/Aquel-nocturno/,True,True,False,True,False
402,Aquel preludio de amor,Tango,https://www.todotango.com/musica/tema/2080/Aquel-preludio-de-amor/,True,False,False,False,True
403,Aquel tapado de armiño,Tango,https://www.todotango.com/musica/tema/583/Aquel-tapado-de-armino/,True,True,True,True,False
404,Aquel Viejo Almacén,Tango,https://www.todotango.com/musica/tema/6138/Aquel-Viejo-Almacen/,True,False,False,False,True
405,Aquel viejo hotel,Tango,https://www.todotango.com/musica/tema/6225/Aquel-viejo-hotel/,True,False,False,False,True
406,Aquel viejo marinero,Tango,https://www.todotango.com/musica/tema/6067/Aquel-viejo-marinero/,True,False,False,False,True
407,Aquel Zorzal,Tango,https://www.todotango.com/musica/tema/5923/Aquel-Zorzal/,True,True,False,True,False
409,Aquelarre,Tango,https://www.todotango.com/musica/tema/6632/Aquelarre/,True,False,False,False,True
410,Aquella cantina de la ribera,Tango,https://www.todotango.com/musica/tema/380/Aquella-cantina-de-la-ribera/,True,False,False,True,False
411,Aquella ilusión,Tango,https://www.todotango.com/musica/tema/4868/Aquella-ilusion/,True,False,False,False,True
412,Aquella melodía,Tango,https://www.todotango.com/musica/tema/7663/Aquella-melodia/,True,False,False,False,True
413,Aquella noche,Tango,https://www.todotango.com/musica/tema/4555/Aquella-noche/,True,False,False,False,True
414,Aquella puerta,Tango,https://www.todotango.com/musica/tema/6687/Aquella-puerta/,True,False,False,False,True
415,Aquella Reina del Plata,Tango,https://www.todotango.com/musica/tema/4033/Aquella-Reina-del-Plata/,True,False,False,False,True
416,Aquellas cartas,Tango,https://www.todotango.com/musica/tema/2116/Aquellas-cartas/,True,True,False,True,False
418,Aquellos que se fueron,Tango,https://www.todotango.com/musica/tema/5535/Aquellos-que-se-fueron/,True,False,False,True,False
420,Aquellos rostros,Tango,https://www.todotango.com/musica/tema/6068/Aquellos-rostros/,True,False,False,False,True
422,Aquí estoy Buenos Aires,Tango,https://www.todotango.com/musica/tema/7271/Aqui-estoy-Buenos-Aires/,True,False,False,False,True
423,Aquí hace falta un tango,Tango,https://www.todotango.com/musica/tema/3816/Aqui-hace-falta-un-tango/,True,False,False,True,False
424,Aquí he venido a cantar,Tango,https://www.todotango.com/musica/tema/2055/Aqui-he-venido-a-cantar/,True,False,False,False,True
426,Aquí nomás,Tango,https://www.todotango.com/musica/tema/2653/Aqui-nomas/,True,False,False,False,True
427,Aquí parado en la esquina,Tango,https://www.todotango.com/musica/tema/3552/Aqui-parado-en-la-esquina/,True,False,False,False,True
429,Aquí... el telón cayó,Tango,https://www.todotango.com/musica/tema/3851/Aqui-el-telon-cayo/,True,False,False,False,True
430,Araca,Tango,https://www.todotango.com/musica/tema/2124/Araca/,True,False,False,True,False
431,Araca qué perra vida,Tango,https://www.todotango.com/musica/tema/10240/Araca--que-perra-vida/,True,False,False,False,True
432,Araca corazón,Tango,https://www.todotango.com/musica/tema/628/Araca-corazon/,True,True,True,True,False
433,Araca la cana,Tango,https://www.todotango.com/musica/tema/1816/Araca-la-cana/,True,False,False,False,True
434,Araca París,Tango,https://www.todotango.com/musica/tema/1315/Araca-Paris/,True,False,False,False,True
436,Arañazo,Tango,https://www.todotango.com/musica/tema/4465/Aranazo/,True,True,False,False,True
437,Argañaraz (Aquellas farras),Tango,https://www.todotango.com/musica/tema/2744/Arganaraz-Aquellas-farras/,True,False,False,False,True
438,Argentina,Tango,https://www.todotango.com/musica/tema/7082/Argentina/,True,False,False,False,True
439,Argentina campéon,Tango,https://www.todotango.com/musica/tema/7064/Argentina-campeon/,True,False,False,False,True
440,Argentina primer mundo,Tango,https://www.todotango.com/musica/tema/546/Argentina-primer-mundo/,True,False,False,True,False
441,Argumento incierto,Tango,https://www.todotango.com/musica/tema/6246/Argumento-incierto/,True,False,False,False,True
442,Arlette,Tango,https://www.todotango.com/musica/tema/1293/Arlette/,True,False,False,True,False
443,Armonía,Tango,https://www.todotango.com/musica/tema/6608/Armonia/,True,False,False,False,True
444,Arolas,Tango,https://www.todotango.com/musica/tema/4306/Arolas/,True,False,False,False,True
445,Aromas,Tango,https://www.todotango.com/musica/tema/2356/Aromas/,True,True,False,True,False
448,Arrabal amargo,Tango,https://www.todotango.com/musica/tema/211/Arrabal-amargo/,True,True,False,True,False
449,Arrabal cósmico,Tango,https://www.todotango.com/musica/tema/6252/Arrabal-cosmico/,True,False,False,False,True
450,Arrabalera,Tango,https://www.todotango.com/musica/tema/1136/Arrabalera/,True,False,True,True,False
451,Arrabalero,Tango,https://www.todotango.com/musica/tema/632/Arrabalero/,True,False,False,True,False
452,Arráncame la vida,Tango,https://www.todotango.com/musica/tema/7277/Arrancame-la-vida/,True,False,False,False,True
453,Arrepentido,Tango,https://www.todotango.com/musica/tema/1390/Arrepentido/,True,False,False,False,True
454,Arrepentimiento,Tango,https://www.todotango.com/musica/tema/9929/Arrepentimiento/,True,True,False,False,True
456,Arrinconado,Tango,https://www.todotango.com/musica/tema/4142/Arrinconado/,True,False,False,False,True
457,Arrogancia,Tango,https://www.todotango.com/musica/tema/8025/Arrogancia/,True,False,False,True,False
458,Artículo de lujo,Tango,https://www.todotango.com/musica/tema/6389/Articulo-de-lujo/,True,False,False,False,True
459,Artista,Tango,https://www.todotango.com/musica/tema/7879/Artista/,True,False,False,False,True
460,As de cartón,Tango,https://www.todotango.com/musica/tema/1787/As-de-carton/,True,False,False,True,False
461,Así canto yo,Tango,https://www.todotango.com/musica/tema/5960/Asi-canto-yo/,True,False,False,False,True
462,Así era el tango,Tango,https://www.todotango.com/musica/tema/4357/Asi-era-el-tango/,True,False,False,False,False
463,Así era ella muchachos,Tango,https://www.todotango.com/musica/tema/1391/Asi-era-ella-muchachos/,True,True,False,False,True
464,Así era mi barrio,Tango,https://www.todotango.com/musica/tema/8137/Asi-era-mi-barrio/,True,False,False,False,True
465,Así era mi novia,Tango,https://www.todotango.com/musica/tema/3114/Asi-era-mi-novia/,True,True,False,False,True
466,Así es el tango,Tango,https://www.todotango.com/musica/tema/236/Asi-es-el-tango/,True,False,False,False,True
467,Así es la noche,Tango,https://www.todotango.com/musica/tema/6028/Asi-es-la-noche/,True,False,False,False,True
468,Así es Ninón,Tango,https://www.todotango.com/musica/tema/1918/Asi-es-Ninon/,True,False,False,True,False
471,Así se baila el tango,Tango,https://www.todotango.com/musica/tema/1724/Asi-se-baila-el-tango/,True,False,True,True,False
472,Así se baila hoy,Tango,https://www.todotango.com/musica/tema/4152/Asi-se-baila-hoy/,True,False,False,True,False
473,Así se canta,Tango,https://www.todotango.com/musica/tema/4097/Asi-se-canta/,True,False,False,False,True
474,Así te espero yo,Tango,https://www.todotango.com/musica/tema/4075/Asi-te-espero-yo/,True,False,False,False,True
476,Asignatura pendiente,Tango,https://www.todotango.com/musica/tema/5952/Asignatura-pendiente/,True,False,False,False,True
478,Aspamento,Tango,https://www.todotango.com/musica/tema/4563/Aspamento/,True,False,False,False,True
479,Astillas,Tango,https://www.todotango.com/musica/tema/6078/Astillas/,True,True,False,False,True
480,Atardecer,Tango,https://www.todotango.com/musica/tema/1738/Atardecer/,True,False,False,False,True
482,Atenti pebeta,Tango,https://www.todotango.com/musica/tema/197/Atenti-pebeta/,True,True,True,True,False
483,Atorrante [b],Tango,https://www.todotango.com/musica/tema/630/Atorrante-[b]/,True,False,False,False,True
484,Atorrante [c],Tango,https://www.todotango.com/musica/tema/6609/Atorrante-[c]/,True,False,False,False,True
485,Atracción milonguera,Tango,https://www.todotango.com/musica/tema/4521/Atraccion-milonguera/,True,False,False,False,True
486,Audacia,Tango,https://www.todotango.com/musica/tema/198/Audacia/,True,True,False,True,False
488,Aunque no lo crean,Tango,https://www.todotango.com/musica/tema/818/Aunque-no-lo-crean/,True,False,False,False,True
489,Aunque parezca mentira,Tango,https://www.todotango.com/musica/tema/7389/Aunque-parezca-mentira/,True,False,False,False,True
490,Aunque sea mentira,Tango,https://www.todotango.com/musica/tema/6757/Aunque-sea-mentira/,True,False,False,False,True
493,Ausencia (Tango mío),Tango,https://www.todotango.com/musica/tema/3480/Ausencia-Tango-mio/,True,True,False,False,True
497,Autorretrato,Tango,https://www.todotango.com/musica/tema/6916/Autorretrato/,True,False,False,False,True
499,Ave cantora,Tango,https://www.todotango.com/musica/tema/392/Ave-cantora/,True,True,False,False,True
500,Ave de paso,Tango,https://www.todotango.com/musica/tema/38/Ave-de-paso/,True,True,False,True,False
503,Ave sin rumbo,Tango,https://www.todotango.com/musica/tema/2585/Ave-sin-rumbo/,True,True,False,False,True
504,Avelino,Tango,https://www.todotango.com/musica/tema/8986/Avelino/,True,False,False,False,True
505,Avellaneda,Tango,https://www.todotango.com/musica/tema/4479/Avellaneda/,True,False,False,True,False
506,Avergonzado,Tango,https://www.todotango.com/musica/tema/3826/Avergonzado/,True,False,False,False,True
507,Aves ciegas,Tango,https://www.todotango.com/musica/tema/7327/Aves-ciegas/,True,False,False,False,True
508,Avión de papel,Tango,https://www.todotango.com/musica/tema/6559/Avion-de-papel/,True,False,False,False,True
509,Avivato,Tango,https://www.todotango.com/musica/tema/2247/Avivato/,True,False,False,False,True
510,Ay Aurora,Tango,https://www.todotango.com/musica/tema/4104/Ay-Aurora/,True,True,False,False,True
515,Ay mimosa,Tango,https://www.todotango.com/musica/tema/3652/Ay-mimosa/,True,False,False,False,True
516,Ay!... mi Negro,Tango,https://www.todotango.com/musica/tema/6190/Ay-mi-Negro/,True,False,False,False,True
517,Ayer escribí en el viento,Tango,https://www.todotango.com/musica/tema/2024/Ayer-escribi-en-el-viento/,True,False,False,False,True
518,Ayúdame,Tango,https://www.todotango.com/musica/tema/3634/Ayudame/,True,False,False,False,True
519,Ayúdame a vivir,Tango,https://www.todotango.com/musica/tema/7017/Ayudame-a-vivir/,True,False,False,False,True
522,Azucena,Tango,https://www.todotango.com/musica/tema/8169/Azucena/,True,True,False,False,True
523,Azucena [b],Tango,https://www.todotango.com/musica/tema/8156/Azucena-[b]/,True,False,False,False,True
525,Azul melancolía,Tango,https://www.todotango.com/musica/tema/6180/Azul-melancolia/,True,False,False,False,True
526,Babieca,Tango,https://www.todotango.com/musica/tema/4167/Babieca/,True,False,False,False,True
527,Baffita,Tango,https://www.todotango.com/musica/tema/5459/Baffita/,True,False,False,False,True
528,Bahía Blanca antigua,Tango,https://www.todotango.com/musica/tema/4147/Bahia-Blanca-antigua/,True,False,False,False,True
529,Bailando en Buenos Aires,Tango,https://www.todotango.com/musica/tema/979/Bailando-en-Buenos-Aires/,True,False,False,False,True
530,Bailar y reír,Tango,https://www.todotango.com/musica/tema/7869/Bailar-y-reir/,True,True,False,False,True
531,Bailarín,Tango,https://www.todotango.com/musica/tema/9386/Bailarin/,True,False,False,False,False
532,Bailarín compadrito,Tango,https://www.todotango.com/musica/tema/633/Bailarin-compadrito/,True,False,True,True,False
533,Bailarina de tango,Tango,https://www.todotango.com/musica/tema/880/Bailarina-de-tango/,True,False,False,True,False
535,Bailate un tango Ricardo,Tango,https://www.todotango.com/musica/tema/2157/Bailate-un-tango-Ricardo/,True,False,False,False,True
536,Baile encantador,Tango,https://www.todotango.com/musica/tema/8603/Baile-encantador/,True,False,False,False,True
537,Bailemos,Tango,https://www.todotango.com/musica/tema/2196/Bailemos/,True,True,True,True,False
538,Bailemos pebeta,Tango,https://www.todotango.com/musica/tema/7336/Bailemos-pebeta/,True,True,False,False,True
539,Bailes de patio,Tango,https://www.todotango.com/musica/tema/4558/Bailes-de-patio/,True,False,False,False,True
540,Bailongo,Tango,https://www.todotango.com/musica/tema/4483/Bailongo/,True,False,False,False,True
542,Bajo Belgrano,Tango,https://www.todotango.com/musica/tema/112/Bajo-Belgrano/,True,True,False,True,False
544,Bajo el ala del sombrero,Tango,https://www.todotango.com/musica/tema/6342/Bajo-el-ala-del-sombrero/,True,False,False,False,True
546,Bajo el beso de la luna,Tango,https://www.todotango.com/musica/tema/9142/Bajo-el-beso-de-la-luna/,True,True,False,False,True
548,Bajo el cono azul,Tango,https://www.todotango.com/musica/tema/4927/Bajo-el-cono-azul/,True,True,False,False,True
550,Bajo fondo,Tango,https://www.todotango.com/musica/tema/793/Bajo-fondo/,True,True,False,False,True
551,Bajo tierra,Tango,https://www.todotango.com/musica/tema/939/Bajo-tierra/,True,False,False,False,True
553,Balada de los recuerdos,Tango,https://www.todotango.com/musica/tema/6824/Balada-de-los-recuerdos/,True,False,False,False,True
554,Balada para él,Tango,https://www.todotango.com/musica/tema/2318/Balada-para-el/,True,False,False,False,True
556,Balada para un loco,Tango,https://www.todotango.com/musica/tema/192/Balada-para-un-loco/,True,True,True,True,False
558,Balas de salva,Tango,https://www.todotango.com/musica/tema/6204/Balas-de-salva/,True,False,False,False,True
560,Ballottage,Tango,https://www.todotango.com/musica/tema/6796/Ballottage/,True,False,False,False,True
561,Bandita de mi pueblo,Tango,https://www.todotango.com/musica/tema/2944/Bandita-de-mi-pueblo/,True,False,False,False,True
562,Bandoneón,Tango,https://www.todotango.com/musica/tema/4638/Bandoneon/,True,False,False,False,True
564,Bandoneón [c],Tango,https://www.todotango.com/musica/tema/6463/Bandoneon-[c]/,True,False,False,False,True
565,Bandoneón amigo,Tango,https://www.todotango.com/musica/tema/4051/Bandoneon-amigo/,True,False,False,False,False
566,Bandoneón arrabalero,Tango,https://www.todotango.com/musica/tema/181/Bandoneon-arrabalero/,True,True,True,True,False
567,Bandoneón cadenero,Tango,https://www.todotango.com/musica/tema/5455/Bandoneon-cadenero/,True,False,False,False,True
568,Bandoneón de fuego,Tango,https://www.todotango.com/musica/tema/6579/Bandoneon-de-fuego/,True,False,False,True,False
569,Bandoneón fuiste testigo,Tango,https://www.todotango.com/musica/tema/9687/Bandoneon-fuiste-testigo/,True,False,False,False,True
570,Baquiano pa' elegir,Tango,https://www.todotango.com/musica/tema/8217/Baquiano-pa-elegir/,True,False,False,False,True
571,Bar,Tango,https://www.todotango.com/musica/tema/3852/Bar/,True,True,False,False,True
572,Bar de confidencias,Tango,https://www.todotango.com/musica/tema/9266/Bar-de-confidencias/,True,False,False,False,True
573,Bar El Popular,Tango,https://www.todotango.com/musica/tema/4872/Bar-El-Popular/,True,False,False,False,True
574,Bar sur,Tango,https://www.todotango.com/musica/tema/7330/Bar-sur/,True,False,False,False,True
575,Bar Tristeza,Tango,https://www.todotango.com/musica/tema/6478/Bar-Tristeza/,True,False,False,False,False
576,Baraja de amor,Tango,https://www.todotango.com/musica/tema/5125/Baraja-de-amor/,True,False,False,False,True
577,Baraja muerta,Tango,https://www.todotango.com/musica/tema/8726/Baraja-muerta/,True,False,False,False,True
578,Barajando,Tango,https://www.todotango.com/musica/tema/1311/Barajando/,True,True,False,True,False
579,Barajando recuerdos,Tango,https://www.todotango.com/musica/tema/3013/Barajando-recuerdos/,True,True,False,False,True
