Título,Género,Enlace,Tiene Letra,Tiene Partitura,Tiene Video,Tiene Audio
Corazón Quijote,Tango,https://www.todotango.com/musica/tema/5953/Corazon-Quijote/,True,False,False,False
Corazoncito (Ñafa),Tango,https://www.todotango.com/musica/tema/2117/Corazoncito-nafa/,True,True,False,True
Corazones,Tango,https://www.todotango.com/musica/tema/3280/Corazones/,True,False,False,False
Corazones enemigos,Tango,https://www.todotango.com/musica/tema/7148/Corazones-enemigos/,True,False,False,False
Corazones tiernos,Tango,https://www.todotango.com/musica/tema/6012/Corazones-tiernos/,True,False,False,True
Corazón-gorrión,Tango,https://www.todotango.com/musica/tema/8175/Corazon-gorrion/,True,False,False,False
Corbatita voladora,Tango,https://www.todotango.com/musica/tema/4096/Corbatita-voladora/,True,False,False,False
Córdoba,Tango,https://www.todotango.com/musica/tema/3237/Cordoba/,True,False,False,False
Cordobesita,Zamba,https://www.todotango.com/musica/tema/4160/Cordobesita/,True,False,False,False
Cordón,Tango,https://www.todotango.com/musica/tema/1273/Cordon/,True,False,True,True
Cornetín,Tango,https://www.todotango.com/musica/tema/239/Cornetin/,True,False,False,True
Corrientes,Tango,https://www.todotango.com/musica/tema/6603/Corrientes/,True,True,False,False
Corrientes angosta,Tango,https://www.todotango.com/musica/tema/2555/Corrientes-angosta/,True,False,False,False
Corrientes bajo cero,Tango,https://www.todotango.com/musica/tema/1433/Corrientes-bajo-cero/,True,False,False,False
Corrientes y Esmeralda,Tango,https://www.todotango.com/musica/tema/95/Corrientes-y-Esmeralda/,True,False,False,True
Cortada de San Ignacio,Milonga,https://www.todotango.com/musica/tema/4549/Cortada-de-San-Ignacio/,True,True,False,False
Cortando camino,Vals,https://www.todotango.com/musica/tema/2365/Cortando-camino/,True,False,False,True
Cortejo de mentiras,Tango,https://www.todotango.com/musica/tema/4091/Cortejo-de-mentiras/,True,False,False,False
Corto de genio,Tango,https://www.todotango.com/musica/tema/6546/Corto-de-genio/,True,False,False,False
Cosas de tango,Tango,https://www.todotango.com/musica/tema/3493/Cosas-de-tango/,True,False,False,False
Cosas de viejo,Vals,https://www.todotango.com/musica/tema/6832/Cosas-de-viejo/,True,False,False,False
Cosas del amor,Polca,https://www.todotango.com/musica/tema/3158/Cosas-del-amor/,True,False,False,False
Cosas del amor [b],Tango,https://www.todotango.com/musica/tema/5864/Cosas-del-amor-[b]/,True,False,False,False
Cosas olvidadas,Tango,https://www.todotango.com/musica/tema/1169/Cosas-olvidadas/,True,True,True,True
Cosas pequeñas,Bolero,https://www.todotango.com/musica/tema/6446/Cosas-pequenas/,True,False,False,False
Cosas que pasan,Tango,https://www.todotango.com/musica/tema/4139/Cosas-que-pasan/,True,False,False,False
Cositas del amor,Canción,https://www.todotango.com/musica/tema/1123/Cositas-del-amor/,True,False,False,False
Costumbres de mi arrabal,Poema lunfardo,https://www.todotango.com/musica/tema/3590/Costumbres-de-mi-arrabal/,True,False,False,False
Cotorrita de la suerte,Tango,https://www.todotango.com/musica/tema/641/Cotorrita-de-la-suerte/,True,True,False,True
Crayón,Tango,https://www.todotango.com/musica/tema/9145/Crayon/,True,False,False,False
Crecer y darlo todo,Tango,https://www.todotango.com/musica/tema/8734/Crecer-y-darlo-todo/,True,False,False,False
Creer,Tango,https://www.todotango.com/musica/tema/5315/Creer/,True,False,False,False
Creo en la gente,Tango,https://www.todotango.com/musica/tema/7197/Creo-en-la-gente/,True,False,False,False
Crepúsculo,Vals,https://www.todotango.com/musica/tema/7859/Crepusculo/,True,True,False,True
Crespones de pena,Tango,https://www.todotango.com/musica/tema/6337/Crespones-de-pena/,True,False,False,False
Criolla linda,Tango,https://www.todotango.com/musica/tema/2294/Criolla-linda/,True,True,False,True
Criollita de mis amores,Zamba,https://www.todotango.com/musica/tema/213/Criollita-de-mis-amores/,True,True,False,False
"Criollita, decí que sí",Canción,https://www.todotango.com/musica/tema/214/Criollita-deci-que-si/,True,False,False,True
Cristal,Tango,https://www.todotango.com/musica/tema/859/Cristal/,True,False,False,True
Crueldad,Tango,https://www.todotango.com/musica/tema/8023/Crueldad/,True,False,False,False
Cruz de palo,Tango,https://www.todotango.com/musica/tema/842/Cruz-de-palo/,True,False,False,True
Cruz Maidana,Tango,https://www.todotango.com/musica/tema/2535/Cruz-Maidana/,True,False,False,False
Cuál de los dos,Tango,https://www.todotango.com/musica/tema/2997/Cual-de-los-dos/,True,False,False,False
Cualquier cosa,Tango,https://www.todotango.com/musica/tema/1434/Cualquier-cosa/,True,True,False,True
Cualquiera de estas noches,Tango,https://www.todotango.com/musica/tema/542/Cualquiera-de-estas-noches/,True,False,False,True
Cuando Böhr toca el saxofón,Foxtrot,https://www.todotango.com/musica/tema/5268/Cuando-B%c3%b6hr-toca-el-saxofon/,True,False,False,False
Cuando el amor insiste,Vals,https://www.todotango.com/musica/tema/4634/Cuando-el-amor-insiste/,True,False,False,False
Cuando el amor muere,Tango,https://www.todotango.com/musica/tema/736/Cuando-el-amor-muere/,True,False,False,False
Cuando el barrio se duerme,Tango,https://www.todotango.com/musica/tema/2307/Cuando-el-barrio-se-duerme/,True,False,False,False
Cuando el corazón,Tango,https://www.todotango.com/musica/tema/2248/Cuando-el-corazon/,True,False,False,True
Cuando el mundo te arrincone,Tango,https://www.todotango.com/musica/tema/2231/Cuando-el-mundo-te-arrincone/,True,False,False,False
Cuando era chiquitito,Tango,https://www.todotango.com/musica/tema/4310/Cuando-era-chiquitito/,True,True,False,False
Cuando era mía mi vieja,Milonga,https://www.todotango.com/musica/tema/3050/Cuando-era-mia-mi-vieja/,True,False,False,True
Cuando estaba enamorado,Vals,https://www.todotango.com/musica/tema/3161/Cuando-estaba-enamorado/,True,False,False,False
Cuando estemos viejos,Canción,https://www.todotango.com/musica/tema/3296/Cuando-estemos-viejos/,True,False,False,True
Cuando florezca el amor,Tango,https://www.todotango.com/musica/tema/5692/Cuando-florezca-el-amor/,True,False,False,False
Cuando llega otro cariño,Tango,https://www.todotango.com/musica/tema/6076/Cuando-llega-otro-carino/,True,False,False,False
Cuando llegue aquel día,Poema lunfardo,https://www.todotango.com/musica/tema/1094/Cuando-llegue-aquel-dia/,True,False,False,False
Cuando llegue el invierno,Tango,https://www.todotango.com/musica/tema/6099/Cuando-llegue-el-invierno/,True,True,False,False
Cuando llora el payador,Tango,https://www.todotango.com/musica/tema/7867/Cuando-llora-el-payador/,True,True,False,False
Cuando llora la milonga,Tango,https://www.todotango.com/musica/tema/1435/Cuando-llora-la-milonga/,True,True,False,True
Cuando lloran los violines,Vals,https://www.todotango.com/musica/tema/4865/Cuando-lloran-los-violines/,True,False,False,False
Cuando me entrés a fallar,Tango,https://www.todotango.com/musica/tema/199/Cuando-me-entres-a-fallar/,True,False,False,True
Cuando me hablan del destino,Arr. en tango,https://www.todotango.com/musica/tema/9135/Cuando-me-hablan-del-destino/,True,False,False,False
Cuando miran tus ojos,Vals,https://www.todotango.com/musica/tema/2202/Cuando-miran-tus-ojos/,True,False,False,True
Cuando muere una esperanza,Tango,https://www.todotango.com/musica/tema/2145/Cuando-muere-una-esperanza/,True,False,False,False
Cuando no la tenga más,Tango,https://www.todotango.com/musica/tema/5696/Cuando-no-la-tenga-mas/,True,False,False,False
Cuando nos señalen por la calle,Tango,https://www.todotango.com/musica/tema/2429/Cuando-nos-senalen-por-la-calle/,True,False,False,False
Cuando se fue mi viejo,Tango,https://www.todotango.com/musica/tema/10229/Cuando-se-fue-mi-viejo/,True,False,False,False
Cuando se ha querido mucho,Tango,https://www.todotango.com/musica/tema/3604/Cuando-se-ha-querido-mucho/,True,False,False,False
Cuando silba el viento,Habanera,https://www.todotango.com/musica/tema/3751/Cuando-silba-el-viento/,True,False,False,False
Cuando talla el de la zurda,Poema lunfardo,https://www.todotango.com/musica/tema/2767/Cuando-talla-el-de-la-zurda/,True,False,False,False
Cuando talla un bandoneón,Tango,https://www.todotango.com/musica/tema/759/Cuando-talla-un-bandoneon/,True,False,False,False
Cuando tallan los recuerdos,Tango,https://www.todotango.com/musica/tema/517/Cuando-tallan-los-recuerdos/,True,False,False,True
Cuando te miro,Vals,https://www.todotango.com/musica/tema/5965/Cuando-te-miro/,True,True,False,False
Cuando tú me quieras,Tango,https://www.todotango.com/musica/tema/2234/Cuando-tu-me-quieras/,True,False,False,True
Cuando tú no estás,Canción,https://www.todotango.com/musica/tema/307/Cuando-tu-no-estas/,True,True,True,True
Cuando un viejo se enamora,Milonga,https://www.todotango.com/musica/tema/889/Cuando-un-viejo-se-enamora/,True,True,True,True
Cuando uno canta,Tango,https://www.todotango.com/musica/tema/3105/Cuando-uno-canta/,True,False,False,False
Cuando volaba hasta tu casa,Tango,https://www.todotango.com/musica/tema/6999/Cuando-volaba-hasta-tu-casa/,True,False,False,False
Cuándo volverás,Tango,https://www.todotango.com/musica/tema/1843/Cuando-volveras/,True,True,False,False
Cuánta angustia,Tango,https://www.todotango.com/musica/tema/3133/Cuanta-angustia/,True,False,False,False
Cuántos años pasarán amor,Tango,https://www.todotango.com/musica/tema/7074/Cuantos-anos-pasaran-amor/,True,False,False,False
Cuarenta entradas,Tango,https://www.todotango.com/musica/tema/7025/Cuarenta-entradas/,True,False,False,False
Cuartetas para un ahorcado,Tango,https://www.todotango.com/musica/tema/4672/Cuartetas-para-un-ahorcado/,True,False,False,False
Cuartito azul,Tango,https://www.todotango.com/musica/tema/646/Cuartito-azul/,True,True,False,True
Cuatro campanadas,Tango,https://www.todotango.com/musica/tema/1333/Cuatro-campanadas/,True,False,False,False
Cuatro compases,Tango,https://www.todotango.com/musica/tema/1807/Cuatro-compases/,True,False,False,False
Cuatro copas,Tango,https://www.todotango.com/musica/tema/8105/Cuatro-copas/,True,False,False,False
Cuatro corazones,Milonga,https://www.todotango.com/musica/tema/1078/Cuatro-corazones/,True,False,False,False
Cuatro lágrimas,Tango,https://www.todotango.com/musica/tema/2492/Cuatro-lagrimas/,True,True,False,False
Cuatro líneas para el cielo,Tango,https://www.todotango.com/musica/tema/696/Cuatro-lineas-para-el-cielo/,True,False,False,True
Cuatro recuerdos,Tango,https://www.todotango.com/musica/tema/3302/Cuatro-recuerdos/,True,False,False,True
Cuatro vidas,Tango,https://www.todotango.com/musica/tema/742/Cuatro-vidas/,True,False,False,False
Cucusita,Tango,https://www.todotango.com/musica/tema/1059/Cucusita/,True,False,False,True
Cuéntame tu pena,Tango,https://www.todotango.com/musica/tema/8141/Cuentame-tu-pena/,True,True,False,False
Cuentas viejas,Tango,https://www.todotango.com/musica/tema/827/Cuentas-viejas/,True,False,False,False
Cuento azul,Tango,https://www.todotango.com/musica/tema/3416/Cuento-azul/,True,True,False,True
Cuerpo de alambre,Tango,https://www.todotango.com/musica/tema/584/Cuerpo-de-alambre/,True,False,False,False
Cuesta abajo,Tango,https://www.todotango.com/musica/tema/215/Cuesta-abajo/,True,True,False,True
Cuestión de ganas,Tango,https://www.todotango.com/musica/tema/6146/Cuestion-de-ganas/,True,False,False,False
Cuidado con los 50,Tango,https://www.todotango.com/musica/tema/592/Cuidado-con-los-50/,True,False,False,True
Cuidame a mi madre,Tango,https://www.todotango.com/musica/tema/2293/Cuidame-a-mi-madre/,True,False,False,False
Culpable,Tango,https://www.todotango.com/musica/tema/863/Culpable/,True,False,False,False
Culpas ajenas,Tango,https://www.todotango.com/musica/tema/2262/Culpas-ajenas/,True,False,False,True
Cumbrera,Tango,https://www.todotango.com/musica/tema/5271/Cumbrera/,True,False,False,False
Cumpleaños,Tango,https://www.todotango.com/musica/tema/6432/Cumpleanos/,True,False,False,False
Cumplido,Tango,https://www.todotango.com/musica/tema/2101/Cumplido/,True,False,False,False
Currar es un deber,Candombe,https://www.todotango.com/musica/tema/3699/Currar-es-un-deber/,True,False,False,False
Cursilona,Tango,https://www.todotango.com/musica/tema/7016/Cursilona/,True,False,False,False
Dale dale,Tango,https://www.todotango.com/musica/tema/240/Dale-dale/,True,False,False,False
Dalmiro,Tango,https://www.todotango.com/musica/tema/7153/Dalmiro/,True,False,False,False
Dame mi libertad,Tango,https://www.todotango.com/musica/tema/765/Dame-mi-libertad/,True,False,False,False
Dame tiempo,Tango,https://www.todotango.com/musica/tema/3051/Dame-tiempo/,True,False,True,True
Damisela encantadora,Vals,https://www.todotango.com/musica/tema/3710/Damisela-encantadora/,True,False,False,False
Dandy,Tango,https://www.todotango.com/musica/tema/600/Dandy/,True,True,False,True
Danza invisible,Tango,https://www.todotango.com/musica/tema/6050/Danza-invisible/,True,False,False,False
Danza maligna,Tango,https://www.todotango.com/musica/tema/1772/Danza-maligna/,True,False,False,False
Daría,Tango,https://www.todotango.com/musica/tema/7916/Daria/,True,False,True,False
Dársena Sur,Milonga,https://www.todotango.com/musica/tema/3696/Darsena-Sur/,True,False,False,False
De antaño,Milonga,https://www.todotango.com/musica/tema/6177/De-antano/,True,True,False,False
De ayer a hoy,Tango,https://www.todotango.com/musica/tema/241/De-ayer-a-hoy/,True,False,False,False
De ayer a hoy [b],Tango,https://www.todotango.com/musica/tema/6096/De-ayer-a-hoy-[b]/,True,False,False,False
De ayer y hoy,Milonga,https://www.todotango.com/musica/tema/6884/De-ayer-y-hoy/,True,False,False,False
De barro,Tango,https://www.todotango.com/musica/tema/242/De-barro/,True,False,True,True
De Buenos Aires morena,Milonga,https://www.todotango.com/musica/tema/3106/De-Buenos-Aires-morena/,True,False,False,True
De bulines y de esquinas,Poema lunfardo,https://www.todotango.com/musica/tema/2764/De-bulines-y-de-esquinas/,True,False,False,False
De cariño nadie sabe nada,Tango,https://www.todotango.com/musica/tema/8239/De-carino-nadie-sabe-nada/,True,False,False,False
De contramano,Ranchera,https://www.todotango.com/musica/tema/950/De-contramano/,True,False,False,False
De corazón a corazón,Tango,https://www.todotango.com/musica/tema/2106/De-corazon-a-corazon/,True,True,False,True
De corte malevo,Tango,https://www.todotango.com/musica/tema/9421/De-corte-malevo/,True,True,False,False
De dorapa,Milonga,https://www.todotango.com/musica/tema/8092/De-dorapa/,True,False,False,False
De estirpe porteña,Tango,https://www.todotango.com/musica/tema/4154/De-estirpe-portena/,True,False,False,False
De flor en flor,Tango,https://www.todotango.com/musica/tema/1790/De-flor-en-flor/,True,False,False,False
De frente,Tango,https://www.todotango.com/musica/tema/9690/De-frente/,True,False,False,False
De gorrión a gorrión,Vals,https://www.todotango.com/musica/tema/3094/De-gorrion-a-gorrion/,True,False,False,False
De gusano a mariposa,Tango,https://www.todotango.com/musica/tema/4967/De-gusano-a-mariposa/,True,False,False,False
De huesos al volver,Tango,https://www.todotango.com/musica/tema/8333/De-huesos-al-volver/,True,False,False,False
De ida y vuelta,Tango,https://www.todotango.com/musica/tema/4482/De-ida-y-vuelta/,True,True,False,False
De igual a igual,Tango,https://www.todotango.com/musica/tema/690/De-igual-a-igual/,True,False,False,True
De la canilla,Tango,https://www.todotango.com/musica/tema/2316/De-la-canilla/,True,False,True,True
De las dos orillas,Milonga,https://www.todotango.com/musica/tema/4137/De-las-dos-orillas/,True,False,False,False
De los dos,Vals,https://www.todotango.com/musica/tema/2039/De-los-dos/,True,False,False,False
De macho,Tango,https://www.todotango.com/musica/tema/2917/De-macho/,True,False,False,False
De mi barrio,Tango,https://www.todotango.com/musica/tema/2092/De-mi-barrio/,True,True,False,True
De mi casa a tu casa,Aire de bailecito,https://www.todotango.com/musica/tema/2821/De-mi-casa-a-tu-casa/,True,True,False,False
De mi pueblo,Milonga,https://www.todotango.com/musica/tema/9849/De-mi-pueblo/,True,False,False,False
